PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
UCMS_ENT 00032900	Andrena	asteris	USA	Connecticut	Tolland	Mansfield Twp., near Chapins Pond	41.76833	-72.69166	16 Sep 1972		unknown	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008					Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00032902	Andrena	asteris	USA	Connecticut	Tolland	Mansfield Twp., Gurleyville	41.81416	-72.25500	04 Oct 2000		J. Rota	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008					Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00032915	Andrena	asteris	USA	Connecticut	Tolland	Mansfield Twp., Chaffeeville	41.78805	-72.20722	25 Sep 1971		J. Vincent	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J.S. Ascher	2008					Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00032930	Andrena	asteris	USA	Connecticut	Tolland	Mansfield Twp., near Chapins Pond	41.76833	-72.69166	08 Sep 1973		E. M. and S. S. Julian	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008					Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00032931	Andrena	asteris	USA	Connecticut	Tolland	Mansfield Twp., near Chapins Pond	41.76833	-72.69166	08 Sep 1973		E. M. and S. S. Julian	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008					Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00032932	Andrena	asteris	USA	Connecticut	Tolland	Mansfield Twp., near Chapins Pond	41.76833	-72.69166	08 Sep 1973		G. W. Chester	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008					Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00034887	Andrena	asteris	USA	Connecticut	Tolland	Storrs (in Mansfield Twp.)	41.80833	-72.25000	30 Sep 1953		K. Kline	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2009			in Mansfield Twp.		Unknown	Pinned	1			187	614	Unknown		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00034889	Andrena	asteris	USA	Connecticut	New Haven	Meriden	41.53500	-72.79750	18 Sep 1971		H. L. Johnson	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2009					Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00034890	Andrena	asteris	USA	Connecticut	New Haven	Meriden	41.53500	-72.79750	30 Sep 1970		H. L. Johnson	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2009					Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00039601	Andrena	asteris	USA	Connecticut	New Haven	**New Haven, CAES, 123 Huntington St.	41.33083	-72.91972	16 Sep 2010		T.  Zarrillo	Adult Female	CAES	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	T. Zarrillo	2013					Pan Trap	Pinned	1			41	135	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00047970	Andrena	asteris	USA	Connecticut	New London	Griswold, 190 Sheldon Road (2011)	41.56056	-71.87389	20 Jun 2011	05 Jul 2011	Robert Durgy	Adult Male	CAES	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	S. Droege	2012					Pan Trap	Pinned	1						STONER_GRISWOLD_2011	NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini	Agricultural											NO
UCMS_ENT 00047982	Andrena	asteris	USA	Connecticut	New London	Griswold, 190 Sheldon Road (2011)	41.56056	-71.87389	29 Aug 2011	06 Sep 2011	Robert Durgy	Adult Female	CAES	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	Zarrillo T.	2012					Pan Trap	Pinned	1						STONER_GRISWOLD_2011	NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini	Agricultural											NO
UCMS_ENT 00052871	Andrena	asteris	USA	Connecticut	New London	**Griswold, CAES Research Center, 190 Sheldon Road	41.56333	-71.87722	18 Sep 2012	02 Oct 2012	R. Durgy	Adult Female	CAES	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	T. Zarrillo	2014			Bee bowls for CT Bee Monitoring Program 2012 and beyond		Pan Trap	Pinned	1	GPS						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00052872	Andrena	asteris	USA	Connecticut	New London	**Griswold, CAES Research Center, 190 Sheldon Road	41.56333	-71.87722	18 Sep 2012	02 Oct 2012	R. Durgy	Adult Female	CAES	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	T. Zarrillo	2014			Bee bowls for CT Bee Monitoring Program 2012 and beyond		Pan Trap	Pinned	1	GPS						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00054437	Andrena	asteris	USA	Connecticut	Litchfield	**Litchfield, White Memorial Foundation, Sawmill Field	41.72053	-73.21095	25 Sep 2012	04 Oct 2012	Jamie Fischer	Adult Female	CAES	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher				Bee bowls for CT Bee Monitoring Program		Pan Trap	Pinned	1						STONER_WHITEMEM_2012	NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini	meadow											NO
UCMS_ENT 00054907	Andrena	asteris	USA	New Hampshire	Strafford	East Foss Farm, 1 km S of Durham	43.11898	-70.93303	06 Sep 2007	20 Sep 2007	unknown	Adult Female	UNHP	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		old burned field, pitfall trap #4, ZOOL 745/845 class, #25	Uncertainty: 800 m; centrad; placed centrad at the center of East Foss Farm grounds and extended uncertainty to cover the 164 acre land.		Unknown	Pinned	1	GeoLocate Software	100-1000	32	105	Unknown		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00055439	Andrena	asteris	USA	Connecticut	Hartford	Simsbury Airport, Sand-plain	41.91482	-72.77397	03 Aug 2003		J. L. Smith	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pitfall #2; stylops			Pitfall Trap Single	Pinned	1		10-100					NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00055848	Andrena	asteris	USA	Connecticut	Hartford	Windsor, Matianuck	41.80888	-72.68083	28 Sep 2000		M. Sanford	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J.S. Ascher	2008					Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00055849	Andrena	asteris	USA	Massachusetts	Hampshire	Westfield	42.12139	-72.73556	18 Sep 2000		M. Wall	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J.S. Ascher						Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00055850	Andrena	asteris	USA	Massachusetts	Hampshire	Westfield	42.12139	-72.73556	18 Sep 2000		M. Wall	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J.S. Ascher						Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00055851	Andrena	asteris	USA	Massachusetts	Hampshire	Westfield	42.12139	-72.73556	18 Sep 2000		M. Wall	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J.S. Ascher						Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00055852	Andrena	asteris	USA	Massachusetts	Hampshire	Westfield	42.12139	-72.73556	18 Sep 2000		M. Wall	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J.S. Ascher						Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00055853	Andrena	asteris	USA	Massachusetts	Hampshire	Westfield	42.12139	-72.73556	18 Sep 2000		M. Wall	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J.S. Ascher						Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00055854	Andrena	asteris	USA	Massachusetts	Hampshire	Westfield	42.12139	-72.73556	18 Sep 2000		M. Wall	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J.S. Ascher						Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00055855	Andrena	asteris	USA	Massachusetts	Hampshire	Westfield	42.12139	-72.73556	18 Sep 2000		M. Wall	Adult sex unknown	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J.S. Ascher						Unknown	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058979	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	27 Sep 1973		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier colony	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058980	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	27 Sep 1973		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier colony	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058981	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	27 Sep 1973		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier colony	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058982	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	27 Sep 1973		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier colony	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058983	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	27 Sep 1973		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier colony	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058984	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	27 Sep 1973		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier colony	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058985	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	27 Sep 1973		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier colony	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058986	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	26 Sep 1973		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013			GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	sempervirens				associated with			NO
UCMS_ENT 00058987	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	26 Sep 1973		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013			GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058988	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	26 Sep 1973		L. N. Sorkin	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier colony	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058989	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	26 Sep 1973		L. N. Sorkin	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier colony	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058990	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	27 Sep 1973		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier colony	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058991	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	27 Sep 1973		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier colony	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00058992	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	26 Sep 1973		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier colony	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
